Mã SKU,Tên hàng hóa,Đơn vị tính,Giá bán,% Thuế suất,Tên nhóm hàng,Tồn ban đầu
SP008953,Nước khoáng Lavie 500ml (Lô 143),Chai,6600,8,Đồ uống & Giải khát,171
SP008954,Nước tinh khiết Aquafina 500ml (Lô 143),Chai,6600,8,Đồ uống & Giải khát,178
SP008955,Cà phê sữa đá Highlands 235ml (Lô 143),Lon,17600,8,Đồ uống & Giải khát,185
SP008956,Bia Heineken Sleek 330ml (Lô 143),Lon,24200,10,Đồ uống & Giải khát,192
SP008957,Bia Tiger Crystal 330ml (Lô 143),Lon,21450,10,Đồ uống & Giải khát,199
SP008958,Bia Sài Gòn Special 330ml (Lô 143),Lon,18150,10,Đồ uống & Giải khát,206
SP008959,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 143),Hộp,9350,0,Đồ uống & Giải khát,213
SP008960,Sữa chua uống Susu 110ml (Lô 143),Chai,7150,0,Đồ uống & Giải khát,220
SP008961,Nước ép bưởi hồng Vfresh 1L (Lô 143),Hộp,42900,8,Đồ uống & Giải khát,227
SP008962,Bánh ChocoPie Orion hộp 12 cái (Lô 143),Hộp,63800,8,Bánh kẹo & Ăn vặt,234
SP008963,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 143),Gói,31900,8,Bánh kẹo & Ăn vặt,241
SP008964,Snack khoai tây Ostar vị tảo biển 90g (Lô 143),Gói,20900,8,Bánh kẹo & Ăn vặt,248
SP008965,Snack khoai tây Lay's tự nhiên 95g (Lô 143),Gói,23100,8,Bánh kẹo & Ăn vặt,255
SP008966,Bánh que Pocky socola Glico 40g (Lô 143),Hộp,15400,8,Bánh kẹo & Ăn vặt,262
SP008967,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 143),Gói,26400,8,Bánh kẹo & Ăn vặt,269
SP008968,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 143),Cái,9900,8,Bánh kẹo & Ăn vặt,276
SP008969,Bánh xốp Nabati phô mai 130g (Lô 143),Hộp,13200,8,Bánh kẹo & Ăn vặt,283
SP008970,Hạt điều rang muối vỏ lụa Bình Phước 500g (Lô 143),Hộp,148500,8,Bánh kẹo & Ăn vặt,290
SP008971,Hạt hướng dương Chacheer 130g (Lô 143),Gói,16500,8,Bánh kẹo & Ăn vặt,297
SP008972,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 143),Gói,28600,8,Bánh kẹo & Ăn vặt,304
SP008973,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 143),Chai,30800,8,Gia vị & Đồ nấu nướng,311
SP008974,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 143),Chai,51700,8,Gia vị & Đồ nấu nướng,318
SP008975,Dầu ăn Simply đậu nành can 1L (Lô 143),Chai,64900,8,Gia vị & Đồ nấu nướng,325
SP008976,Dầu ăn Neptune Gold can 2L (Lô 143),Chai,148500,8,Gia vị & Đồ nấu nướng,332
SP008977,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 143),Gói,40700,8,Gia vị & Đồ nấu nướng,339
SP008978,Bột ngọt Ajinomoto gói 454g (Lô 143),Gói,37400,8,Gia vị & Đồ nấu nướng,346
SP008979,Tương ớt Chinsu nắp bật 250g (Lô 143),Chai,16500,8,Gia vị & Đồ nấu nướng,353
SP008980,Tương cà Cholimex chai 330g (Lô 143),Chai,17600,8,Gia vị & Đồ nấu nướng,360
SP008981,Muối I-ốt Bạc Liêu túi 500g (Lô 143),Gói,6600,8,Gia vị & Đồ nấu nướng,367
SP008982,Đường tinh luyện Biên Hòa Daily 1kg (Lô 143),Gói,34100,8,Gia vị & Đồ nấu nướng,374
SP008983,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 143),Gói,4950,8,Mì gói & Thực phẩm khô,381
SP008984,Mì Omachi sườn hầm ngũ quả 80g (Lô 143),Gói,9350,8,Mì gói & Thực phẩm khô,388
SP008985,Mì trộn Indomie Mi Goreng 85g (Lô 143),Gói,7150,8,Mì gói & Thực phẩm khô,395
SP008986,Phở gà Đệ Nhất Acecook 68g (Lô 143),Gói,8800,8,Mì gói & Thực phẩm khô,402
SP008987,Miến Phú Hương yến tiệc 210g (Lô 143),Gói,24200,8,Mì gói & Thực phẩm khô,409
SP008988,Cháo thịt bằm Cung Đình gói 50g (Lô 143),Gói,7700,8,Mì gói & Thực phẩm khô,416
SP008989,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 143),Lon,20900,8,Mì gói & Thực phẩm khô,423
SP008990,Pate thịt heo Hạ Long lon 150g (Lô 143),Lon,29700,8,Mì gói & Thực phẩm khô,430
SP008991,Mì ly Modern lẩu thái tôm 65g (Lô 143),Ly,10450,8,Mì gói & Thực phẩm khô,437
SP008992,Nước rửa chén Sunlight chanh can 3.6kg (Lô 143),Can,119900,10,Hóa mỹ phẩm & Tẩy rửa,444
SP008993,Nước giặt OMO Matic cửa trên túi 3.6kg (Lô 143),Túi,192500,10,Hóa mỹ phẩm & Tẩy rửa,451
SP008994,Nước xả vải Comfort đậm đặc túi 3.2L (Lô 143),Túi,207900,10,Hóa mỹ phẩm & Tẩy rửa,458
SP008995,Dầu gội Clear thảo dược mát lạnh 630g (Lô 143),Chai,181500,10,Hóa mỹ phẩm & Tẩy rửa,465
SP008996,Dầu gội Pantene suôn mượt 650ml (Lô 143),Chai,170500,10,Hóa mỹ phẩm & Tẩy rửa,472
SP008997,Sữa tắm Lifebuoy bảo vệ vượt trội 800g (Lô 143),Chai,163900,10,Hóa mỹ phẩm & Tẩy rửa,479
SP008998,Kem đánh răng Colgate Total 12 180g (Lô 143),Tuýp,46200,10,Hóa mỹ phẩm & Tẩy rửa,486
SP008999,Bàn chải đánh răng P/S than tre (Lô 143),Cái,19800,10,Hóa mỹ phẩm & Tẩy rửa,493
SP009000,Nước lau sàn Sunlight hoa lily túi 3.6kg (Lô 143),Túi,93500,10,Hóa mỹ phẩm & Tẩy rửa,50
SP009001,Xịt muỗi Raid hương cam chanh 600ml (Lô 143),Chai,74800,10,Hóa mỹ phẩm & Tẩy rửa,57
SP009002,Giấy vệ sinh cuộn cao cấp Pulppy lốc 10 cuộn (Lô 143),Lốc,101200,8,Đồ gia dụng & Tiện ích,64
SP009003,Khăn giấy lụa rút Paseo 200 tờ (Lô 143),Hộp,27500,8,Đồ gia dụng & Tiện ích,71
SP009004,Màng bọc thực phẩm PE Sunhouse 30cmx150m (Lô 143),Hộp,82500,8,Đồ gia dụng & Tiện ích,78
SP009005,Túi rác đen tự hủy sinh học Opec 3 cuộn (Lô 143),Gói,41800,8,Đồ gia dụng & Tiện ích,85
SP009006,Băng dính dán thùng trong suốt 5cm x 100y (Lô 143),Cuộn,17600,8,Đồ gia dụng & Tiện ích,92
SP009007,Pin tiểu AA Panasonic vỉ 4 viên (Lô 143),Vỉ,28600,8,Đồ gia dụng & Tiện ích,99
SP009008,Khẩu trang y tế 4 lớp kháng khuẩn hộp 50 cái (Lô 143),Hộp,38500,8,Đồ gia dụng & Tiện ích,106
SP009009,Nước rửa tay Lifebuoy hương chanh chai 450ml (Lô 143),Chai,57200,8,Đồ gia dụng & Tiện ích,113
SP009010,Coca Cola Sleek 320ml (Lô 144),Lon,12649,8,Đồ uống & Giải khát,120
SP009011,Pepsi Sleek 320ml (Lô 144),Lon,12074,8,Đồ uống & Giải khát,127
SP009012,Nước cam ép Twister 450ml (Lô 144),Chai,13799,8,Đồ uống & Giải khát,134
SP009013,Trà xanh Không Độ 455ml (Lô 144),Chai,11500,8,Đồ uống & Giải khát,141
SP009014,Trà Ô Long Tea+ Plus 455ml (Lô 144),Chai,13799,8,Đồ uống & Giải khát,148
SP009015,Nước tăng lực Red Bull 250ml (Lô 144),Lon,16099,8,Đồ uống & Giải khát,155
SP009016,Nước khoáng Lavie 500ml (Lô 144),Chai,6899,8,Đồ uống & Giải khát,162
SP009017,Nước tinh khiết Aquafina 500ml (Lô 144),Chai,6899,8,Đồ uống & Giải khát,169
SP009018,Cà phê sữa đá Highlands 235ml (Lô 144),Lon,18400,8,Đồ uống & Giải khát,176
SP009019,Bia Heineken Sleek 330ml (Lô 144),Lon,25299,10,Đồ uống & Giải khát,183
SP009020,Bia Tiger Crystal 330ml (Lô 144),Lon,22425,10,Đồ uống & Giải khát,190
SP009021,Bia Sài Gòn Special 330ml (Lô 144),Lon,18975,10,Đồ uống & Giải khát,197
SP009022,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 144),Hộp,9775,0,Đồ uống & Giải khát,204
SP009023,Sữa chua uống Susu 110ml (Lô 144),Chai,7474,0,Đồ uống & Giải khát,211
SP009024,Nước ép bưởi hồng Vfresh 1L (Lô 144),Hộp,44850,8,Đồ uống & Giải khát,218
SP009025,Bánh ChocoPie Orion hộp 12 cái (Lô 144),Hộp,66700,8,Bánh kẹo & Ăn vặt,225
SP009026,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 144),Gói,33350,8,Bánh kẹo & Ăn vặt,232
SP009027,Snack khoai tây Ostar vị tảo biển 90g (Lô 144),Gói,21850,8,Bánh kẹo & Ăn vặt,239
SP009028,Snack khoai tây Lay's tự nhiên 95g (Lô 144),Gói,24149,8,Bánh kẹo & Ăn vặt,246
SP009029,Bánh que Pocky socola Glico 40g (Lô 144),Hộp,16099,8,Bánh kẹo & Ăn vặt,253
SP009030,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 144),Gói,27599,8,Bánh kẹo & Ăn vặt,260
SP009031,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 144),Cái,10350,8,Bánh kẹo & Ăn vặt,267
SP009032,Bánh xốp Nabati phô mai 130g (Lô 144),Hộp,13799,8,Bánh kẹo & Ăn vặt,274
SP009033,Hạt điều rang muối vỏ lụa Bình Phước 500g (Lô 144),Hộp,155250,8,Bánh kẹo & Ăn vặt,281
SP009034,Hạt hướng dương Chacheer 130g (Lô 144),Gói,17250,8,Bánh kẹo & Ăn vặt,288
SP009035,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 144),Gói,29899,8,Bánh kẹo & Ăn vặt,295
SP009036,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 144),Chai,32199,8,Gia vị & Đồ nấu nướng,302
SP009037,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 144),Chai,54049,8,Gia vị & Đồ nấu nướng,309
SP009038,Dầu ăn Simply đậu nành can 1L (Lô 144),Chai,67850,8,Gia vị & Đồ nấu nướng,316
SP009039,Dầu ăn Neptune Gold can 2L (Lô 144),Chai,155250,8,Gia vị & Đồ nấu nướng,323
SP009040,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 144),Gói,42550,8,Gia vị & Đồ nấu nướng,330
SP009041,Bột ngọt Ajinomoto gói 454g (Lô 144),Gói,39100,8,Gia vị & Đồ nấu nướng,337
SP009042,Tương ớt Chinsu nắp bật 250g (Lô 144),Chai,17250,8,Gia vị & Đồ nấu nướng,344
SP009043,Tương cà Cholimex chai 330g (Lô 144),Chai,18400,8,Gia vị & Đồ nấu nướng,351
SP009044,Muối I-ốt Bạc Liêu túi 500g (Lô 144),Gói,6899,8,Gia vị & Đồ nấu nướng,358
SP009045,Đường tinh luyện Biên Hòa Daily 1kg (Lô 144),Gói,35650,8,Gia vị & Đồ nấu nướng,365
SP009046,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 144),Gói,5175,8,Mì gói & Thực phẩm khô,372
SP009047,Mì Omachi sườn hầm ngũ quả 80g (Lô 144),Gói,9775,8,Mì gói & Thực phẩm khô,379
SP009048,Mì trộn Indomie Mi Goreng 85g (Lô 144),Gói,7474,8,Mì gói & Thực phẩm khô,386
SP009049,Phở gà Đệ Nhất Acecook 68g (Lô 144),Gói,9200,8,Mì gói & Thực phẩm khô,393
SP009050,Miến Phú Hương yến tiệc 210g (Lô 144),Gói,25299,8,Mì gói & Thực phẩm khô,400
SP009051,Cháo thịt bằm Cung Đình gói 50g (Lô 144),Gói,8049,8,Mì gói & Thực phẩm khô,407
SP009052,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 144),Lon,21850,8,Mì gói & Thực phẩm khô,414
SP009053,Pate thịt heo Hạ Long lon 150g (Lô 144),Lon,31049,8,Mì gói & Thực phẩm khô,421
SP009054,Mì ly Modern lẩu thái tôm 65g (Lô 144),Ly,10925,8,Mì gói & Thực phẩm khô,428
SP009055,Nước rửa chén Sunlight chanh can 3.6kg (Lô 144),Can,125349,10,Hóa mỹ phẩm & Tẩy rửa,435
SP009056,Nước giặt OMO Matic cửa trên túi 3.6kg (Lô 144),Túi,201249,10,Hóa mỹ phẩm & Tẩy rửa,442
SP009057,Nước xả vải Comfort đậm đặc túi 3.2L (Lô 144),Túi,217349,10,Hóa mỹ phẩm & Tẩy rửa,449
SP009058,Dầu gội Clear thảo dược mát lạnh 630g (Lô 144),Chai,189749,10,Hóa mỹ phẩm & Tẩy rửa,456
SP009059,Dầu gội Pantene suôn mượt 650ml (Lô 144),Chai,178250,10,Hóa mỹ phẩm & Tẩy rửa,463
SP009060,Sữa tắm Lifebuoy bảo vệ vượt trội 800g (Lô 144),Chai,171350,10,Hóa mỹ phẩm & Tẩy rửa,470
SP009061,Kem đánh răng Colgate Total 12 180g (Lô 144),Tuýp,48299,10,Hóa mỹ phẩm & Tẩy rửa,477
SP009062,Bàn chải đánh răng P/S than tre (Lô 144),Cái,20700,10,Hóa mỹ phẩm & Tẩy rửa,484
SP009063,Nước lau sàn Sunlight hoa lily túi 3.6kg (Lô 144),Túi,97749,10,Hóa mỹ phẩm & Tẩy rửa,491
SP009064,Xịt muỗi Raid hương cam chanh 600ml (Lô 144),Chai,78200,10,Hóa mỹ phẩm & Tẩy rửa,498
SP009065,Giấy vệ sinh cuộn cao cấp Pulppy lốc 10 cuộn (Lô 144),Lốc,105799,8,Đồ gia dụng & Tiện ích,55
SP009066,Khăn giấy lụa rút Paseo 200 tờ (Lô 144),Hộp,28749,8,Đồ gia dụng & Tiện ích,62
SP009067,Màng bọc thực phẩm PE Sunhouse 30cmx150m (Lô 144),Hộp,86250,8,Đồ gia dụng & Tiện ích,69
SP009068,Túi rác đen tự hủy sinh học Opec 3 cuộn (Lô 144),Gói,43700,8,Đồ gia dụng & Tiện ích,76
SP009069,Băng dính dán thùng trong suốt 5cm x 100y (Lô 144),Cuộn,18400,8,Đồ gia dụng & Tiện ích,83
SP009070,Pin tiểu AA Panasonic vỉ 4 viên (Lô 144),Vỉ,29899,8,Đồ gia dụng & Tiện ích,90
SP009071,Khẩu trang y tế 4 lớp kháng khuẩn hộp 50 cái (Lô 144),Hộp,40250,8,Đồ gia dụng & Tiện ích,97
SP009072,Nước rửa tay Lifebuoy hương chanh chai 450ml (Lô 144),Chai,59799,8,Đồ gia dụng & Tiện ích,104
SP009073,Coca Cola Sleek 320ml (Lô 145),Lon,13200,8,Đồ uống & Giải khát,111
SP009074,Pepsi Sleek 320ml (Lô 145),Lon,12600,8,Đồ uống & Giải khát,118
SP009075,Nước cam ép Twister 450ml (Lô 145),Chai,14400,8,Đồ uống & Giải khát,125
SP009076,Trà xanh Không Độ 455ml (Lô 145),Chai,12000,8,Đồ uống & Giải khát,132
SP009077,Trà Ô Long Tea+ Plus 455ml (Lô 145),Chai,14400,8,Đồ uống & Giải khát,139
SP009078,Nước tăng lực Red Bull 250ml (Lô 145),Lon,16800,8,Đồ uống & Giải khát,146
SP009079,Nước khoáng Lavie 500ml (Lô 145),Chai,7200,8,Đồ uống & Giải khát,153
SP009080,Nước tinh khiết Aquafina 500ml (Lô 145),Chai,7200,8,Đồ uống & Giải khát,160
SP009081,Cà phê sữa đá Highlands 235ml (Lô 145),Lon,19200,8,Đồ uống & Giải khát,167
SP009082,Bia Heineken Sleek 330ml (Lô 145),Lon,26400,10,Đồ uống & Giải khát,174
SP009083,Bia Tiger Crystal 330ml (Lô 145),Lon,23400,10,Đồ uống & Giải khát,181
SP009084,Bia Sài Gòn Special 330ml (Lô 145),Lon,19800,10,Đồ uống & Giải khát,188
SP009085,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 145),Hộp,10200,0,Đồ uống & Giải khát,195
SP009086,Sữa chua uống Susu 110ml (Lô 145),Chai,7800,0,Đồ uống & Giải khát,202
SP009087,Nước ép bưởi hồng Vfresh 1L (Lô 145),Hộp,46800,8,Đồ uống & Giải khát,209
SP009088,Bánh ChocoPie Orion hộp 12 cái (Lô 145),Hộp,69600,8,Bánh kẹo & Ăn vặt,216
SP009089,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 145),Gói,34800,8,Bánh kẹo & Ăn vặt,223
SP009090,Snack khoai tây Ostar vị tảo biển 90g (Lô 145),Gói,22800,8,Bánh kẹo & Ăn vặt,230
SP009091,Snack khoai tây Lay's tự nhiên 95g (Lô 145),Gói,25200,8,Bánh kẹo & Ăn vặt,237
SP009092,Bánh que Pocky socola Glico 40g (Lô 145),Hộp,16800,8,Bánh kẹo & Ăn vặt,244
SP009093,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 145),Gói,28800,8,Bánh kẹo & Ăn vặt,251
SP009094,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 145),Cái,10800,8,Bánh kẹo & Ăn vặt,258
SP009095,Bánh xốp Nabati phô mai 130g (Lô 145),Hộp,14400,8,Bánh kẹo & Ăn vặt,265
SP009096,Hạt điều rang muối vỏ lụa Bình Phước 500g (Lô 145),Hộp,162000,8,Bánh kẹo & Ăn vặt,272
SP009097,Hạt hướng dương Chacheer 130g (Lô 145),Gói,18000,8,Bánh kẹo & Ăn vặt,279
SP009098,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 145),Gói,31200,8,Bánh kẹo & Ăn vặt,286
SP009099,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 145),Chai,33600,8,Gia vị & Đồ nấu nướng,293
SP009100,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 145),Chai,56400,8,Gia vị & Đồ nấu nướng,300
SP009101,Dầu ăn Simply đậu nành can 1L (Lô 145),Chai,70800,8,Gia vị & Đồ nấu nướng,307
SP009102,Dầu ăn Neptune Gold can 2L (Lô 145),Chai,162000,8,Gia vị & Đồ nấu nướng,314
SP009103,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 145),Gói,44400,8,Gia vị & Đồ nấu nướng,321
SP009104,Bột ngọt Ajinomoto gói 454g (Lô 145),Gói,40800,8,Gia vị & Đồ nấu nướng,328
SP009105,Tương ớt Chinsu nắp bật 250g (Lô 145),Chai,18000,8,Gia vị & Đồ nấu nướng,335
SP009106,Tương cà Cholimex chai 330g (Lô 145),Chai,19200,8,Gia vị & Đồ nấu nướng,342
SP009107,Muối I-ốt Bạc Liêu túi 500g (Lô 145),Gói,7200,8,Gia vị & Đồ nấu nướng,349
SP009108,Đường tinh luyện Biên Hòa Daily 1kg (Lô 145),Gói,37200,8,Gia vị & Đồ nấu nướng,356
SP009109,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 145),Gói,5400,8,Mì gói & Thực phẩm khô,363
SP009110,Mì Omachi sườn hầm ngũ quả 80g (Lô 145),Gói,10200,8,Mì gói & Thực phẩm khô,370
SP009111,Mì trộn Indomie Mi Goreng 85g (Lô 145),Gói,7800,8,Mì gói & Thực phẩm khô,377
SP009112,Phở gà Đệ Nhất Acecook 68g (Lô 145),Gói,9600,8,Mì gói & Thực phẩm khô,384
SP009113,Miến Phú Hương yến tiệc 210g (Lô 145),Gói,26400,8,Mì gói & Thực phẩm khô,391
SP009114,Cháo thịt bằm Cung Đình gói 50g (Lô 145),Gói,8400,8,Mì gói & Thực phẩm khô,398
SP009115,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 145),Lon,22800,8,Mì gói & Thực phẩm khô,405
SP009116,Pate thịt heo Hạ Long lon 150g (Lô 145),Lon,32400,8,Mì gói & Thực phẩm khô,412
SP009117,Mì ly Modern lẩu thái tôm 65g (Lô 145),Ly,11400,8,Mì gói & Thực phẩm khô,419
SP009118,Nước rửa chén Sunlight chanh can 3.6kg (Lô 145),Can,130800,10,Hóa mỹ phẩm & Tẩy rửa,426
SP009119,Nước giặt OMO Matic cửa trên túi 3.6kg (Lô 145),Túi,210000,10,Hóa mỹ phẩm & Tẩy rửa,433
SP009120,Nước xả vải Comfort đậm đặc túi 3.2L (Lô 145),Túi,226800,10,Hóa mỹ phẩm & Tẩy rửa,440
SP009121,Dầu gội Clear thảo dược mát lạnh 630g (Lô 145),Chai,198000,10,Hóa mỹ phẩm & Tẩy rửa,447
SP009122,Dầu gội Pantene suôn mượt 650ml (Lô 145),Chai,186000,10,Hóa mỹ phẩm & Tẩy rửa,454
SP009123,Sữa tắm Lifebuoy bảo vệ vượt trội 800g (Lô 145),Chai,178800,10,Hóa mỹ phẩm & Tẩy rửa,461
SP009124,Kem đánh răng Colgate Total 12 180g (Lô 145),Tuýp,50400,10,Hóa mỹ phẩm & Tẩy rửa,468
SP009125,Bàn chải đánh răng P/S than tre (Lô 145),Cái,21600,10,Hóa mỹ phẩm & Tẩy rửa,475
SP009126,Nước lau sàn Sunlight hoa lily túi 3.6kg (Lô 145),Túi,102000,10,Hóa mỹ phẩm & Tẩy rửa,482
SP009127,Xịt muỗi Raid hương cam chanh 600ml (Lô 145),Chai,81600,10,Hóa mỹ phẩm & Tẩy rửa,489
SP009128,Giấy vệ sinh cuộn cao cấp Pulppy lốc 10 cuộn (Lô 145),Lốc,110400,8,Đồ gia dụng & Tiện ích,496
SP009129,Khăn giấy lụa rút Paseo 200 tờ (Lô 145),Hộp,30000,8,Đồ gia dụng & Tiện ích,53
SP009130,Màng bọc thực phẩm PE Sunhouse 30cmx150m (Lô 145),Hộp,90000,8,Đồ gia dụng & Tiện ích,60
SP009131,Túi rác đen tự hủy sinh học Opec 3 cuộn (Lô 145),Gói,45600,8,Đồ gia dụng & Tiện ích,67
SP009132,Băng dính dán thùng trong suốt 5cm x 100y (Lô 145),Cuộn,19200,8,Đồ gia dụng & Tiện ích,74
SP009133,Pin tiểu AA Panasonic vỉ 4 viên (Lô 145),Vỉ,31200,8,Đồ gia dụng & Tiện ích,81
SP009134,Khẩu trang y tế 4 lớp kháng khuẩn hộp 50 cái (Lô 145),Hộp,42000,8,Đồ gia dụng & Tiện ích,88
SP009135,Nước rửa tay Lifebuoy hương chanh chai 450ml (Lô 145),Chai,62400,8,Đồ gia dụng & Tiện ích,95
SP009136,Coca Cola Sleek 320ml (Lô 146),Lon,11000,8,Đồ uống & Giải khát,102
SP009137,Pepsi Sleek 320ml (Lô 146),Lon,10500,8,Đồ uống & Giải khát,109
SP009138,Nước cam ép Twister 450ml (Lô 146),Chai,12000,8,Đồ uống & Giải khát,116
SP009139,Trà xanh Không Độ 455ml (Lô 146),Chai,10000,8,Đồ uống & Giải khát,123
SP009140,Trà Ô Long Tea+ Plus 455ml (Lô 146),Chai,12000,8,Đồ uống & Giải khát,130
SP009141,Nước tăng lực Red Bull 250ml (Lô 146),Lon,14000,8,Đồ uống & Giải khát,137
SP009142,Nước khoáng Lavie 500ml (Lô 146),Chai,6000,8,Đồ uống & Giải khát,144
SP009143,Nước tinh khiết Aquafina 500ml (Lô 146),Chai,6000,8,Đồ uống & Giải khát,151
SP009144,Cà phê sữa đá Highlands 235ml (Lô 146),Lon,16000,8,Đồ uống & Giải khát,158
SP009145,Bia Heineken Sleek 330ml (Lô 146),Lon,22000,10,Đồ uống & Giải khát,165
SP009146,Bia Tiger Crystal 330ml (Lô 146),Lon,19500,10,Đồ uống & Giải khát,172
SP009147,Bia Sài Gòn Special 330ml (Lô 146),Lon,16500,10,Đồ uống & Giải khát,179
SP009148,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 146),Hộp,8500,0,Đồ uống & Giải khát,186
SP009149,Sữa chua uống Susu 110ml (Lô 146),Chai,6500,0,Đồ uống & Giải khát,193
SP009150,Nước ép bưởi hồng Vfresh 1L (Lô 146),Hộp,39000,8,Đồ uống & Giải khát,200
SP009151,Bánh ChocoPie Orion hộp 12 cái (Lô 146),Hộp,58000,8,Bánh kẹo & Ăn vặt,207
SP009152,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 146),Gói,29000,8,Bánh kẹo & Ăn vặt,214
SP009153,Snack khoai tây Ostar vị tảo biển 90g (Lô 146),Gói,19000,8,Bánh kẹo & Ăn vặt,221
SP009154,Snack khoai tây Lay's tự nhiên 95g (Lô 146),Gói,21000,8,Bánh kẹo & Ăn vặt,228
SP009155,Bánh que Pocky socola Glico 40g (Lô 146),Hộp,14000,8,Bánh kẹo & Ăn vặt,235
SP009156,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 146),Gói,24000,8,Bánh kẹo & Ăn vặt,242
SP009157,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 146),Cái,9000,8,Bánh kẹo & Ăn vặt,249
